time,evid,arid,phase,network,station
2000-12-14T04:20:12.170000,800,26,P,X,ST26
2000-12-14T04:21:10.380000,801,1,P,X,ST0 
2000-12-14T04:21:04.460000,801,2,P,X,ST1 
2000-12-14T04:21:06.780000,801,3,S,X,ST1 
2000-12-14T04:21:03.770000,801,4,P,X,ST3 
2000-12-14T04:21:05.720000,801,5,S,X,ST3 
2000-12-14T04:21:09.430000,801,6,P,X,ST4 
2000-12-14T04:21:15.440000,801,7,S,X,ST4 
2000-12-14T04:21:05.730000,801,8,P,X,ST5 
2000-12-14T04:21:07.580000,801,9,P,X,ST6 
2000-12-14T04:21:12.040000,801,10,S,X,ST6 
2000-12-14T04:21:10.090000,801,11,S,X,ST7 
2000-12-14T04:21:04.750000,801,12,P,X,ST8 
2000-12-14T04:21:07.560000,801,13,S,X,ST8 
2000-12-14T04:21:08.080000,801,14,P,X,ST9 
2000-12-14T04:21:13.040000,801,15,S,X,ST9 
2000-12-14T04:21:03.690000,801,16,P,X,ST10
2000-12-14T04:21:05.730000,801,17,P,X,ST11
2000-12-14T04:21:02.490000,801,18,P,X,ST12
2000-12-14T04:21:03.480000,801,19,S,X,ST12
2000-12-14T04:21:07.650000,801,20,P,X,ST13
2000-12-14T04:21:06.680000,801,21,P,X,ST14
2000-12-14T04:21:09.790000,801,22,P,X,ST16
2000-12-14T04:21:16.040000,801,23,S,X,ST16
2000-12-14T04:21:10.100000,801,24,P,X,ST17
2000-12-14T04:21:16.450000,801,25,S,X,ST17
2000-12-14T04:21:07.500000,801,26,P,X,ST19
2000-12-14T04:21:05.110000,801,27,P,X,ST21
2000-12-14T04:21:02.410000,801,28,P,X,ST22
2000-12-14T04:21:09.710000,801,29,S,X,ST25
2000-12-14T04:21:09.110000,801,30,P,X,ST26
2000-12-14T04:22:10.090000,802,1,P,X,ST0 
2000-12-14T04:22:16.430000,802,2,S,X,ST0 
2000-12-14T04:22:04.180000,802,3,P,X,ST1 
2000-12-14T04:22:07.830000,802,4,P,X,ST2 
2000-12-14T04:22:12.690000,802,5,S,X,ST2 
2000-12-14T04:22:06.050000,802,6,S,X,ST3 
2000-12-14T04:22:15.010000,802,7,S,X,ST4 
2000-12-14T04:22:05.710000,802,8,P,X,ST5 
2000-12-14T04:22:07.390000,802,9,P,X,ST6 
2000-12-14T04:22:11.740000,802,10,S,X,ST6 
2000-12-14T04:22:06.030000,802,11,P,X,ST7 
2000-12-14T04:22:07.270000,802,12,S,X,ST8 
2000-12-14T04:22:05.920000,802,13,S,X,ST10
2000-12-14T04:22:05.880000,802,14,P,X,ST11
2000-12-14T04:22:06.470000,802,15,P,X,ST14
2000-12-14T04:22:07.040000,802,16,P,X,ST15
2000-12-14T04:22:09.520000,802,17,P,X,ST16
2000-12-14T04:22:15.610000,802,18,S,X,ST16
2000-12-14T04:22:09.800000,802,19,P,X,ST17
2000-12-14T04:22:16.000000,802,20,S,X,ST17
2000-12-14T04:22:12.730000,802,21,S,X,ST18
2000-12-14T04:22:11.620000,802,22,S,X,ST19
2000-12-14T04:22:02.690000,802,23,P,X,ST20
2000-12-14T04:22:03.860000,802,24,S,X,ST20
2000-12-14T04:22:04.820000,802,25,P,X,ST21
2000-12-14T04:22:02.440000,802,26,P,X,ST22
2000-12-14T04:22:03.440000,802,27,S,X,ST22
2000-12-14T04:22:05.610000,802,28,P,X,ST23
2000-12-14T04:22:08.860000,802,29,S,X,ST23
2000-12-14T04:22:08.760000,802,30,P,X,ST24
2000-12-14T04:22:08.810000,802,31,P,X,ST26
2000-12-14T04:23:09.280000,803,1,P,X,ST0 
2000-12-14T04:23:03.650000,803,2,P,X,ST1 
2000-12-14T04:23:08.700000,803,3,P,X,ST2 
2000-12-14T04:23:14.100000,803,4,S,X,ST2 
2000-12-14T04:23:07.170000,803,5,S,X,ST3 
2000-12-14T04:23:08.240000,803,6,P,X,ST4 
2000-12-14T04:23:13.380000,803,7,S,X,ST4 
2000-12-14T04:23:06.370000,803,8,P,X,ST5 
2000-12-14T04:23:10.130000,803,9,S,X,ST5 
2000-12-14T04:23:07.360000,803,10,P,X,ST6 
2000-12-14T04:23:08.170000,803,11,S,X,ST7 
2000-12-14T04:23:06.220000,803,12,S,X,ST8 
2000-12-14T04:23:07.050000,803,13,P,X,ST9 
2000-12-14T04:23:11.280000,803,14,S,X,ST9 
2000-12-14T04:23:06.640000,803,15,P,X,ST11
2000-12-14T04:23:03.480000,803,16,P,X,ST12
2000-12-14T04:23:06.210000,803,17,P,X,ST14
2000-12-14T04:23:09.850000,803,18,S,X,ST14
2000-12-14T04:23:06.160000,803,19,P,X,ST15
2000-12-14T04:23:09.890000,803,20,S,X,ST15
2000-12-14T04:23:08.580000,803,21,P,X,ST16
2000-12-14T04:23:09.130000,803,22,P,X,ST17
2000-12-14T04:23:14.830000,803,23,S,X,ST17
2000-12-14T04:23:06.990000,803,24,P,X,ST18
2000-12-14T04:23:06.420000,803,25,P,X,ST19
2000-12-14T04:23:04.320000,803,26,S,X,ST20
2000-12-14T04:23:04.430000,803,27,S,X,ST22
2000-12-14T04:23:04.810000,803,28,P,X,ST23
2000-12-14T04:23:08.000000,803,29,P,X,ST24
2000-12-14T04:23:12.900000,803,30,S,X,ST24
2000-12-14T04:23:04.940000,803,31,P,X,ST25
2000-12-14T04:23:08.010000,803,32,P,X,ST26
2000-12-14T04:23:12.940000,803,33,S,X,ST26
2000-12-14T04:24:09.970000,804,1,P,X,ST0 
2000-12-14T04:24:08.460000,804,2,P,X,ST2 
2000-12-14T04:24:13.800000,804,3,S,X,ST2 
2000-12-14T04:24:08.650000,804,4,P,X,ST4 
2000-12-14T04:24:06.430000,804,5,P,X,ST5 
2000-12-14T04:24:12.670000,804,6,S,X,ST6 
2000-12-14T04:24:03.860000,804,7,P,X,ST8 
2000-12-14T04:24:07.150000,804,8,P,X,ST9 
2000-12-14T04:24:05.990000,804,9,P,X,ST11
2000-12-14T04:24:09.750000,804,10,S,X,ST11
2000-12-14T04:24:10.920000,804,11,S,X,ST15
2000-12-14T04:24:09.130000,804,12,P,X,ST16
2000-12-14T04:24:07.620000,804,13,P,X,ST18
2000-12-14T04:24:11.450000,804,14,S,X,ST19
2000-12-14T04:24:02.650000,804,15,P,X,ST20
2000-12-14T04:24:07.280000,804,16,S,X,ST21
2000-12-14T04:24:02.660000,804,17,P,X,ST22
2000-12-14T04:24:05.420000,804,18,P,X,ST23
2000-12-14T04:24:08.560000,804,19,S,X,ST23
2000-12-14T04:24:08.720000,804,20,P,X,ST24
2000-12-14T04:24:14.150000,804,21,S,X,ST24
2000-12-14T04:24:05.520000,804,22,P,X,ST25
2000-12-14T04:24:08.710000,804,23,P,X,ST26
2000-12-14T04:25:03.820000,805,1,P,X,ST1 
2000-12-14T04:25:05.760000,805,2,S,X,ST1 
2000-12-14T04:25:08.710000,805,3,P,X,ST2 
2000-12-14T04:25:14.140000,805,4,S,X,ST2 
2000-12-14T04:25:04.400000,805,5,P,X,ST3 
2000-12-14T04:25:06.800000,805,6,S,X,ST3 
2000-12-14T04:25:08.480000,805,7,P,X,ST4 
2000-12-14T04:25:13.870000,805,8,S,X,ST4 
2000-12-14T04:25:06.470000,805,9,P,X,ST5 
2000-12-14T04:25:10.280000,805,10,S,X,ST5 
2000-12-14T04:25:07.690000,805,11,P,X,ST6 
2000-12-14T04:25:07.180000,805,12,P,X,ST9 
2000-12-14T04:25:04.610000,805,13,P,X,ST10
2000-12-14T04:25:10.590000,805,14,S,X,ST11
2000-12-14T04:25:07.040000,805,15,P,X,ST13
2000-12-14T04:25:06.570000,805,16,P,X,ST14
2000-12-14T04:25:08.900000,805,17,P,X,ST16
2000-12-14T04:25:14.540000,805,18,S,X,ST16
2000-12-14T04:25:09.540000,805,19,P,X,ST17
2000-12-14T04:25:07.320000,805,20,P,X,ST18
2000-12-14T04:25:10.920000,805,21,S,X,ST19
2000-12-14T04:25:02.300000,805,22,P,X,ST20
2000-12-14T04:25:02.480000,805,23,P,X,ST22
2000-12-14T04:25:03.500000,805,24,S,X,ST22
2000-12-14T04:25:05.090000,805,25,P,X,ST23
2000-12-14T04:25:08.010000,805,26,S,X,ST23
2000-12-14T04:25:08.400000,805,27,P,X,ST24
2000-12-14T04:25:05.220000,805,28,P,X,ST25
2000-12-14T04:25:13.640000,805,29,S,X,ST26
2000-12-14T04:26:05.810000,806,1,P,X,ST0 
2000-12-14T04:26:09.130000,806,2,S,X,ST0 
2000-12-14T04:26:04.200000,806,3,P,X,ST1 
2000-12-14T04:26:06.410000,806,4,S,X,ST1 
2000-12-14T04:26:11.420000,806,5,P,X,ST2 
2000-12-14T04:26:13.390000,806,6,S,X,ST3 
2000-12-14T04:26:06.390000,806,7,P,X,ST4 
2000-12-14T04:26:10.180000,806,8,S,X,ST4 
2000-12-14T04:26:08.080000,806,9,P,X,ST5 
2000-12-14T04:26:09.860000,806,10,S,X,ST6 
2000-12-14T04:26:05.430000,806,11,P,X,ST7 
2000-12-14T04:26:06.390000,806,12,P,X,ST8 
2000-12-14T04:26:10.530000,806,13,S,X,ST8 
2000-12-14T04:26:07.580000,806,14,P,X,ST9 
2000-12-14T04:26:08.260000,806,15,P,X,ST10
2000-12-14T04:26:06.450000,806,16,P,X,ST12
2000-12-14T04:26:03.090000,806,17,P,X,ST13
2000-12-14T04:26:04.560000,806,18,S,X,ST13
2000-12-14T04:26:04.670000,806,19,P,X,ST14
2000-12-14T04:26:07.240000,806,20,S,X,ST14
2000-12-14T04:26:03.350000,806,21,P,X,ST15
2000-12-14T04:26:05.000000,806,22,S,X,ST15
2000-12-14T04:26:05.740000,806,23,P,X,ST17
2000-12-14T04:26:05.340000,806,24,S,X,ST18
2000-12-14T04:26:02.810000,806,25,P,X,ST19
2000-12-14T04:26:04.070000,806,26,S,X,ST19
2000-12-14T04:26:06.200000,806,27,P,X,ST20
2000-12-14T04:26:03.530000,806,28,P,X,ST21
2000-12-14T04:26:10.120000,806,29,S,X,ST22
2000-12-14T04:26:03.070000,806,30,P,X,ST25
2000-12-14T04:26:04.510000,806,31,S,X,ST25
2000-12-14T04:26:04.480000,806,32,P,X,ST26
2000-12-14T04:26:06.910000,806,33,S,X,ST26
2000-12-14T04:27:13.170000,807,1,P,X,ST0 
2000-12-14T04:27:07.350000,807,2,P,X,ST1 
2000-12-14T04:27:11.810000,807,3,S,X,ST1 
2000-12-14T04:27:07.260000,807,4,P,X,ST2 
2000-12-14T04:27:11.780000,807,5,S,X,ST2 
2000-12-14T04:27:19.260000,807,6,S,X,ST4 
2000-12-14T04:27:07.230000,807,7,P,X,ST5 
2000-12-14T04:27:11.970000,807,8,S,X,ST5 
2000-12-14T04:27:10.200000,807,9,P,X,ST6 
2000-12-14T04:27:13.860000,807,10,S,X,ST7 
2000-12-14T04:27:15.890000,807,11,S,X,ST9 
2000-12-14T04:27:02.980000,807,12,P,X,ST10
2000-12-14T04:27:02.900000,807,13,P,X,ST11
2000-12-14T04:27:04.410000,807,14,S,X,ST11
2000-12-14T04:27:05.220000,807,15,P,X,ST12
2000-12-14T04:27:10.510000,807,16,P,X,ST13
2000-12-14T04:27:09.960000,807,17,P,X,ST15
2000-12-14T04:27:16.480000,807,18,S,X,ST15
2000-12-14T04:27:12.260000,807,19,P,X,ST16
2000-12-14T04:27:20.330000,807,20,S,X,ST16
2000-12-14T04:27:10.840000,807,21,P,X,ST18
2000-12-14T04:27:10.310000,807,22,P,X,ST19
2000-12-14T04:27:16.970000,807,23,S,X,ST19
2000-12-14T04:27:05.600000,807,24,P,X,ST20
2000-12-14T04:27:08.830000,807,25,S,X,ST20
2000-12-14T04:27:07.920000,807,26,P,X,ST21
2000-12-14T04:27:08.650000,807,27,P,X,ST23
2000-12-14T04:27:19.620000,807,28,S,X,ST24
2000-12-14T04:27:14.360000,807,29,S,X,ST25
2000-12-14T04:27:19.650000,807,30,S,X,ST26
2000-12-14T04:28:10.670000,808,1,P,X,ST0 
2000-12-14T04:28:04.800000,808,2,P,X,ST1 
2000-12-14T04:28:07.140000,808,3,P,X,ST2 
2000-12-14T04:28:10.110000,808,4,P,X,ST4 
2000-12-14T04:28:07.940000,808,5,S,X,ST5 
2000-12-14T04:28:11.530000,808,6,S,X,ST6 
2000-12-14T04:28:06.990000,808,7,P,X,ST7 
2000-12-14T04:28:05.540000,808,8,P,X,ST8 
2000-12-14T04:28:14.300000,808,9,S,X,ST9 
2000-12-14T04:28:05.480000,808,10,S,X,ST10
2000-12-14T04:28:02.840000,808,11,S,X,ST12
2000-12-14T04:28:12.660000,808,12,S,X,ST13
2000-12-14T04:28:07.840000,808,13,P,X,ST15
2000-12-14T04:28:12.730000,808,14,S,X,ST15
2000-12-14T04:28:10.330000,808,15,P,X,ST16
2000-12-14T04:28:16.630000,808,16,S,X,ST17
2000-12-14T04:28:08.540000,808,17,P,X,ST18
2000-12-14T04:28:05.510000,808,18,P,X,ST21
2000-12-14T04:28:08.580000,808,19,S,X,ST21
2000-12-14T04:28:03.130000,808,20,P,X,ST22
2000-12-14T04:28:04.570000,808,21,S,X,ST22
2000-12-14T04:28:06.320000,808,22,P,X,ST23
2000-12-14T04:28:09.290000,808,23,P,X,ST24
2000-12-14T04:28:06.630000,808,24,P,X,ST25
2000-12-14T04:28:10.600000,808,25,S,X,ST25
2000-12-14T04:29:04.150000,809,1,P,X,ST0 
2000-12-14T04:29:06.350000,809,2,S,X,ST0 
2000-12-14T04:29:06.000000,809,3,P,X,ST1 
2000-12-14T04:29:12.890000,809,4,P,X,ST2 
2000-12-14T04:29:20.880000,809,5,S,X,ST2 
2000-12-14T04:29:09.970000,809,6,P,X,ST3 
2000-12-14T04:29:16.290000,809,7,S,X,ST3 
2000-12-14T04:29:06.260000,809,8,P,X,ST4 
2000-12-14T04:29:09.420000,809,9,P,X,ST5 
2000-12-14T04:29:15.210000,809,10,S,X,ST5 
2000-12-14T04:29:06.670000,809,11,P,X,ST6 
2000-12-14T04:29:06.750000,809,12,P,X,ST7 
2000-12-14T04:29:10.960000,809,13,S,X,ST7 
2000-12-14T04:29:08.070000,809,14,P,X,ST8 
2000-12-14T04:29:13.310000,809,15,S,X,ST8 
2000-12-14T04:29:08.550000,809,16,P,X,ST9 
2000-12-14T04:29:11.950000,809,17,P,X,ST11
2000-12-14T04:29:19.900000,809,18,S,X,ST11
2000-12-14T04:29:08.160000,809,19,P,X,ST12
2000-12-14T04:29:02.380000,809,20,P,X,ST13
2000-12-14T04:29:05.280000,809,21,P,X,ST14
2000-12-14T04:29:03.710000,809,22,P,X,ST15
2000-12-14T04:29:05.580000,809,23,S,X,ST15
2000-12-14T04:29:05.120000,809,24,P,X,ST16
2000-12-14T04:29:07.940000,809,25,S,X,ST16
2000-12-14T04:29:04.260000,809,26,P,X,ST17
2000-12-14T04:29:02.460000,809,27,P,X,ST19
2000-12-14T04:29:12.880000,809,28,S,X,ST20
2000-12-14T04:29:05.370000,809,29,P,X,ST21
2000-12-14T04:29:08.090000,809,30,P,X,ST22
2000-12-14T04:29:04.410000,809,31,P,X,ST23
2000-12-14T04:29:02.650000,809,32,P,X,ST24
2000-12-14T04:29:04.560000,809,33,P,X,ST25
2000-12-14T04:29:07.040000,809,34,S,X,ST25
2000-12-14T04:29:03.980000,809,35,S,X,ST26
2000-12-14T04:30:04.240000,810,1,P,X,ST1 
2000-12-14T04:30:06.530000,810,2,S,X,ST1 
2000-12-14T04:30:11.480000,810,3,P,X,ST2 
2000-12-14T04:30:18.670000,810,4,S,X,ST2 
2000-12-14T04:30:08.070000,810,5,P,X,ST3 
2000-12-14T04:30:08.200000,810,6,P,X,ST5 
2000-12-14T04:30:05.110000,810,7,P,X,ST7 
2000-12-14T04:30:07.170000,810,8,P,X,ST9 
2000-12-14T04:30:11.610000,810,9,S,X,ST9 
2000-12-14T04:30:08.180000,810,10,P,X,ST10
2000-12-14T04:30:10.110000,810,11,P,X,ST11
2000-12-14T04:30:16.720000,810,12,S,X,ST11
2000-12-14T04:30:10.190000,810,13,S,X,ST12
2000-12-14T04:30:03.450000,810,14,P,X,ST13
2000-12-14T04:30:05.170000,810,15,S,X,ST13
2000-12-14T04:30:04.940000,810,16,S,X,ST15
2000-12-14T04:30:05.620000,810,17,P,X,ST16
2000-12-14T04:30:05.870000,810,18,P,X,ST17
2000-12-14T04:30:03.630000,810,19,P,X,ST18
2000-12-14T04:30:05.480000,810,20,S,X,ST18
2000-12-14T04:30:03.120000,810,21,P,X,ST19
2000-12-14T04:30:04.590000,810,22,S,X,ST19
2000-12-14T04:30:06.080000,810,23,P,X,ST20
2000-12-14T04:30:09.720000,810,24,S,X,ST20
2000-12-14T04:30:05.430000,810,25,S,X,ST21
2000-12-14T04:30:09.960000,810,26,S,X,ST22
2000-12-14T04:30:02.920000,810,27,P,X,ST23
2000-12-14T04:30:04.630000,810,28,P,X,ST24
2000-12-14T04:30:04.570000,810,29,S,X,ST25
2000-12-14T04:30:04.550000,810,30,P,X,ST26
2000-12-14T04:30:07.020000,810,31,S,X,ST26
2000-12-14T04:31:10.270000,811,1,P,X,ST0 
2000-12-14T04:31:16.730000,811,2,S,X,ST0 
2000-12-14T04:31:06.800000,811,3,S,X,ST1 
2000-12-14T04:31:08.360000,811,4,P,X,ST2 
2000-12-14T04:31:13.620000,811,5,S,X,ST2 
2000-12-14T04:31:03.710000,811,6,P,X,ST3 
2000-12-14T04:31:05.630000,811,7,S,X,ST3 
2000-12-14T04:31:08.970000,811,8,P,X,ST4 
2000-12-14T04:31:14.670000,811,9,S,X,ST4 
2000-12-14T04:31:06.410000,811,10,P,X,ST5 
2000-12-14T04:31:12.860000,811,11,S,X,ST6 
2000-12-14T04:31:05.740000,811,12,P,X,ST7 
2000-12-14T04:31:09.200000,811,13,S,X,ST7 
2000-12-14T04:31:07.480000,811,14,P,X,ST9 
2000-12-14T04:31:12.050000,811,15,S,X,ST9 
2000-12-14T04:31:03.980000,811,16,P,X,ST10
2000-12-14T04:31:06.060000,811,17,S,X,ST10
2000-12-14T04:31:05.880000,811,18,P,X,ST11
2000-12-14T04:31:09.530000,811,19,S,X,ST11
2000-12-14T04:31:04.700000,811,20,S,X,ST12
2000-12-14T04:31:12.350000,811,21,S,X,ST13
2000-12-14T04:31:07.030000,811,22,P,X,ST14
2000-12-14T04:31:11.200000,811,23,S,X,ST14
2000-12-14T04:31:07.060000,811,24,P,X,ST15
2000-12-14T04:31:15.470000,811,25,S,X,ST16
2000-12-14T04:31:16.550000,811,26,S,X,ST17
2000-12-14T04:31:07.930000,811,27,P,X,ST18
2000-12-14T04:31:07.380000,811,28,P,X,ST19
2000-12-14T04:31:11.940000,811,29,S,X,ST19
2000-12-14T04:31:02.490000,811,30,P,X,ST20
2000-12-14T04:31:03.540000,811,31,S,X,ST20
2000-12-14T04:31:04.990000,811,32,P,X,ST21
2000-12-14T04:31:07.770000,811,33,S,X,ST21
2000-12-14T04:31:02.400000,811,34,P,X,ST22
2000-12-14T04:31:03.380000,811,35,S,X,ST22
2000-12-14T04:31:05.710000,811,36,P,X,ST23
2000-12-14T04:31:09.060000,811,37,S,X,ST23
2000-12-14T04:31:09.010000,811,38,P,X,ST24
2000-12-14T04:31:14.640000,811,39,S,X,ST24
2000-12-14T04:31:09.310000,811,40,S,X,ST25
2000-12-14T04:31:09.010000,811,41,P,X,ST26
2000-12-14T04:32:10.470000,812,1,P,X,ST0 
2000-12-14T04:32:04.590000,812,2,P,X,ST1 
2000-12-14T04:32:07.010000,812,3,S,X,ST1 
2000-12-14T04:32:08.110000,812,4,P,X,ST2 
2000-12-14T04:32:09.280000,812,5,P,X,ST4 
2000-12-14T04:32:15.180000,812,6,S,X,ST4 
2000-12-14T04:32:06.190000,812,7,P,X,ST5 
2000-12-14T04:32:12.750000,812,8,S,X,ST6 
2000-12-14T04:32:09.720000,812,9,S,X,ST7 
2000-12-14T04:32:04.420000,812,10,P,X,ST8 
2000-12-14T04:32:07.010000,812,11,S,X,ST8 
2000-12-14T04:32:07.800000,812,12,P,X,ST9 
2000-12-14T04:32:03.730000,812,13,P,X,ST10
2000-12-14T04:32:05.640000,812,14,S,X,ST10
2000-12-14T04:32:05.720000,812,15,P,X,ST11
2000-12-14T04:32:09.230000,812,16,S,X,ST11
2000-12-14T04:32:02.970000,812,17,P,X,ST12
2000-12-14T04:32:04.270000,812,18,S,X,ST12
2000-12-14T04:32:07.810000,812,19,P,X,ST13
2000-12-14T04:32:07.060000,812,20,P,X,ST14
2000-12-14T04:32:11.880000,812,21,S,X,ST15
2000-12-14T04:32:09.740000,812,22,P,X,ST16
2000-12-14T04:32:15.930000,812,23,S,X,ST16
2000-12-14T04:32:08.160000,812,24,P,X,ST18
2000-12-14T04:32:13.290000,812,25,S,X,ST18
2000-12-14T04:32:07.580000,812,26,P,X,ST19
2000-12-14T04:32:12.270000,812,27,S,X,ST19
2000-12-14T04:32:05.190000,812,28,P,X,ST21
2000-12-14T04:32:05.930000,812,29,P,X,ST23
2000-12-14T04:32:09.410000,812,30,S,X,ST23
2000-12-14T04:32:09.170000,812,31,P,X,ST24
2000-12-14T04:32:06.070000,812,32,P,X,ST25
2000-12-14T04:32:09.710000,812,33,S,X,ST25
2000-12-14T04:33:06.390000,813,1,S,X,ST0 
2000-12-14T04:33:05.850000,813,2,P,X,ST1 
2000-12-14T04:33:09.200000,813,3,S,X,ST1 
2000-12-14T04:33:12.870000,813,4,P,X,ST2 
2000-12-14T04:33:20.840000,813,5,S,X,ST2 
2000-12-14T04:33:09.800000,813,6,P,X,ST3 
2000-12-14T04:33:15.990000,813,7,S,X,ST3 
2000-12-14T04:33:05.940000,813,8,P,X,ST4 
2000-12-14T04:33:09.400000,813,9,P,X,ST5 
2000-12-14T04:33:07.840000,813,10,P,X,ST8 
2000-12-14T04:33:12.920000,813,11,S,X,ST8 
2000-12-14T04:33:08.240000,813,12,P,X,ST9 
2000-12-14T04:33:13.420000,813,13,S,X,ST9 
2000-12-14T04:33:16.100000,813,14,S,X,ST10
2000-12-14T04:33:11.790000,813,15,P,X,ST11
2000-12-14T04:33:12.880000,813,16,S,X,ST12
2000-12-14T04:33:02.600000,813,17,P,X,ST13
2000-12-14T04:33:03.720000,813,18,S,X,ST13
2000-12-14T04:33:08.330000,813,19,S,X,ST14
2000-12-14T04:33:03.440000,813,20,P,X,ST15
2000-12-14T04:33:05.140000,813,21,S,X,ST15
2000-12-14T04:33:04.830000,813,22,P,X,ST16
2000-12-14T04:33:07.470000,813,23,S,X,ST16
2000-12-14T04:33:04.430000,813,24,P,X,ST17
2000-12-14T04:33:06.840000,813,25,S,X,ST17
2000-12-14T04:33:02.630000,813,26,P,X,ST18
2000-12-14T04:33:02.430000,813,27,P,X,ST19
2000-12-14T04:33:03.420000,813,28,S,X,ST19
2000-12-14T04:33:12.620000,813,29,S,X,ST20
2000-12-14T04:33:05.200000,813,30,P,X,ST21
2000-12-14T04:33:08.100000,813,31,S,X,ST21
2000-12-14T04:33:04.250000,813,32,P,X,ST23
2000-12-14T04:33:06.500000,813,33,S,X,ST23
2000-12-14T04:33:02.910000,813,34,P,X,ST24
2000-12-14T04:33:04.340000,813,35,P,X,ST25
2000-12-14T04:33:06.670000,813,36,S,X,ST25
2000-12-14T04:33:02.830000,813,37,P,X,ST26
2000-12-14T04:33:04.110000,813,38,S,X,ST26
2000-12-14T04:34:03.470000,814,1,P,X,ST0 
2000-12-14T04:34:05.210000,814,2,S,X,ST0 
2000-12-14T04:34:06.510000,814,3,P,X,ST1 
2000-12-14T04:34:10.290000,814,4,S,X,ST1 
2000-12-14T04:34:13.300000,814,5,P,X,ST2 
2000-12-14T04:34:21.590000,814,6,S,X,ST2 
2000-12-14T04:34:10.460000,814,7,P,X,ST3 
2000-12-14T04:34:17.040000,814,8,S,X,ST3 
2000-12-14T04:34:06.260000,814,9,P,X,ST4 
2000-12-14T04:34:09.850000,814,10,S,X,ST4 
2000-12-14T04:34:09.820000,814,11,P,X,ST5 
2000-12-14T04:34:11.600000,814,12,S,X,ST7 
2000-12-14T04:34:08.560000,814,13,P,X,ST8 
2000-12-14T04:34:10.480000,814,14,P,X,ST10
2000-12-14T04:34:17.120000,814,15,S,X,ST10
2000-12-14T04:34:12.430000,814,16,P,X,ST11
2000-12-14T04:34:20.700000,814,17,S,X,ST11
2000-12-14T04:34:08.630000,814,18,P,X,ST12
2000-12-14T04:34:04.620000,814,19,S,X,ST13
2000-12-14T04:34:05.540000,814,20,P,X,ST14
2000-12-14T04:34:08.690000,814,21,S,X,ST14
2000-12-14T04:34:06.390000,814,22,S,X,ST15
2000-12-14T04:34:04.920000,814,23,P,X,ST16
2000-12-14T04:34:07.620000,814,24,S,X,ST16
2000-12-14T04:34:03.260000,814,25,P,X,ST18
2000-12-14T04:34:03.230000,814,26,P,X,ST19
2000-12-14T04:34:04.770000,814,27,S,X,ST19
2000-12-14T04:34:08.460000,814,28,P,X,ST20
2000-12-14T04:34:13.690000,814,29,S,X,ST20
2000-12-14T04:34:09.260000,814,30,S,X,ST21
2000-12-14T04:34:13.900000,814,31,S,X,ST22
2000-12-14T04:34:05.020000,814,32,P,X,ST23
2000-12-14T04:34:03.760000,814,33,S,X,ST24
2000-12-14T04:34:05.140000,814,34,P,X,ST25
2000-12-14T04:34:02.700000,814,35,P,X,ST26
2000-12-14T04:35:04.530000,815,1,P,X,ST1 
2000-12-14T04:35:06.890000,815,2,S,X,ST1 
2000-12-14T04:35:03.710000,815,3,P,X,ST3 
2000-12-14T04:35:15.610000,815,4,S,X,ST4 
2000-12-14T04:35:05.670000,815,5,P,X,ST5 
2000-12-14T04:35:08.970000,815,6,S,X,ST5 
2000-12-14T04:35:07.610000,815,7,P,X,ST6 
2000-12-14T04:35:12.080000,815,8,S,X,ST6 
2000-12-14T04:35:06.370000,815,9,P,X,ST7 
2000-12-14T04:35:08.170000,815,10,P,X,ST9 
2000-12-14T04:35:05.400000,815,11,S,X,ST10
2000-12-14T04:35:07.730000,815,12,P,X,ST13
2000-12-14T04:35:06.710000,815,13,P,X,ST14
2000-12-14T04:35:10.570000,815,14,S,X,ST14
2000-12-14T04:35:07.420000,815,15,P,X,ST15
2000-12-14T04:35:09.890000,815,16,P,X,ST16
2000-12-14T04:35:10.170000,815,17,P,X,ST17
2000-12-14T04:35:13.360000,815,18,S,X,ST18
2000-12-14T04:35:07.590000,815,19,P,X,ST19
2000-12-14T04:35:02.850000,815,20,P,X,ST20
2000-12-14T04:35:04.130000,815,21,S,X,ST20
2000-12-14T04:35:05.200000,815,22,P,X,ST21
2000-12-14T04:35:08.080000,815,23,S,X,ST21
2000-12-14T04:35:05.990000,815,24,P,X,ST23
2000-12-14T04:35:09.500000,815,25,S,X,ST23
2000-12-14T04:35:09.130000,815,26,P,X,ST24
2000-12-14T04:35:06.190000,815,27,P,X,ST25
2000-12-14T04:35:09.880000,815,28,S,X,ST25
2000-12-14T04:36:04.200000,816,1,P,X,ST0 
2000-12-14T04:36:06.460000,816,2,S,X,ST0 
2000-12-14T04:36:13.220000,816,3,P,X,ST2 
2000-12-14T04:36:21.530000,816,4,S,X,ST2 
2000-12-14T04:36:09.950000,816,5,P,X,ST3 
2000-12-14T04:36:16.250000,816,6,S,X,ST3 
2000-12-14T04:36:08.710000,816,7,S,X,ST4 
2000-12-14T04:36:07.270000,816,8,P,X,ST6 
2000-12-14T04:36:07.930000,816,9,P,X,ST8 
2000-12-14T04:36:19.920000,816,10,S,X,ST11
2000-12-14T04:36:08.290000,816,11,P,X,ST12
2000-12-14T04:36:13.340000,816,12,S,X,ST12
2000-12-14T04:36:02.910000,816,13,P,X,ST13
2000-12-14T04:36:05.840000,816,14,P,X,ST14
2000-12-14T04:36:03.120000,816,15,P,X,ST15
2000-12-14T04:36:04.590000,816,16,S,X,ST15
